ID,long,lat,weight,location,commune,district,voivodeship
207277934,20.7889163,49.6190548,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
207385523,20.7497774,49.6575,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212123798,20.6674437,49.622666,C,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212030599,20.6575277,49.6362218,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212197733,20.6673604,49.6336107,L,Chełmiec,Chełmiec,nowosądecki,MAŁOPOLSKIE
212311258,20.9506111,49.6269993,L,Grybów,Grybów,nowosądecki,MAŁOPOLSKIE
207171299,20.9436941,49.5631388,C,Binczarowa,Grybów,nowosądecki,MAŁOPOLSKIE
212273968,20.8396941,49.6163333,L,Binczarowa,Grybów,nowosądecki,MAŁOPOLSKIE
211991608,20.9764437,49.6644444,L,Binczarowa,Grybów,nowosądecki,MAŁOPOLSKIE
212111865,20.7319437,49.7389441,C,Gródek nad Dunajcem,Gródek nad Dunajcem,nowosądecki,MAŁOPOLSKIE
207237010,20.7494163,49.7165555,C,Gródek nad Dunajcem,Gródek nad Dunajcem,nowosądecki,MAŁOPOLSKIE
212358100,20.7733326,49.7522777,L,Gródek nad Dunajcem,Gródek nad Dunajcem,nowosądecki,MAŁOPOLSKIE
212137762,20.6842774,49.7093055,L,Gródek nad Dunajcem,Gródek nad Dunajcem,nowosądecki,MAŁOPOLSKIE
207246926,20.8100833,49.5841385,L,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
212063836,20.7760826,49.599333,L,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
212271285,20.7543055,49.5777493,C,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
212276593,20.7938885,49.595583,C,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
212083653,20.7485274,49.5844441,L,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
207209259,20.7691937,49.5750826,L,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
207293876,20.7777771,49.5911107,L,Królowa Polska,Kamionka Wielka,nowosądecki,MAŁOPOLSKIE
207187853,20.8531944,49.7476663,C,Bukowiec,Korzenna,nowosądecki,MAŁOPOLSKIE
212279041,20.8696104,49.6837774,L,Bukowiec,Korzenna,nowosądecki,MAŁOPOLSKIE
207218150,20.9446107,49.4016111,L,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
207169785,20.9535833,49.4240271,C,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212114982,20.9860552,49.4235271,C,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212313897,20.9584722,49.4228048,L,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
207184121,20.9566111,49.4111111,L,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
207388612,20.9862218,49.4236937,L,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212335926,20.9781104,49.4146388,L,Krynica-Zdrój,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212288258,21.0199437,49.4643055,L,Czyrna,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212255551,21.0235826,49.3949996,L,Czyrna,Krynica-Zdrój,nowosądecki,MAŁOPOLSKIE
212306039,20.9075277,49.5305548,L,Kotów,Łabowa,nowosądecki,MAŁOPOLSKIE
212321668,20.8447774,49.5325271,C,Kotów,Łabowa,nowosądecki,MAŁOPOLSKIE
212128729,20.6210271,49.7401663,L,Łososina Dolna,Łososina Dolna,nowosądecki,MAŁOPOLSKIE
212163595,20.5941941,49.7352774,L,Łososina Dolna,Łososina Dolna,nowosądecki,MAŁOPOLSKIE
207315510,20.6324993,49.7503611,C,Łososina Dolna,Łososina Dolna,nowosądecki,MAŁOPOLSKIE
212109590,20.6391941,49.7272215,L,Łososina Dolna,Łososina Dolna,nowosądecki,MAŁOPOLSKIE
207237441,20.5035277,49.5243326,C,Brzyna,Łącko,nowosądecki,MAŁOPOLSKIE
207379938,20.4878607,49.5387774,L,Brzyna,Łącko,nowosądecki,MAŁOPOLSKIE
212135150,20.5051666,49.5239993,L,Brzyna,Łącko,nowosądecki,MAŁOPOLSKIE
207237720,20.9010833,49.3854718,L,Złockie,Muszyna,nowosądecki,MAŁOPOLSKIE
212264122,20.8855552,49.3649444,L,Złockie,Muszyna,nowosądecki,MAŁOPOLSKIE
207387406,20.792833,49.3668604,C,Złockie,Muszyna,nowosądecki,MAŁOPOLSKIE
212132950,20.8005,49.3471107,L,Złockie,Muszyna,nowosądecki,MAŁOPOLSKIE
207162886,20.8933052,49.3521388,C,Muszyna,Muszyna,nowosądecki,MAŁOPOLSKIE
212136273,20.9263048,49.3650277,L,Muszyna,Muszyna,nowosądecki,MAŁOPOLSKIE
212331093,20.9232771,49.3710548,L,Muszyna,Muszyna,nowosądecki,MAŁOPOLSKIE
212297395,20.7472218,49.5623055,C,Nawojowa,Nawojowa,nowosądecki,MAŁOPOLSKIE
212092692,20.7372218,49.5573333,L,Nawojowa,Nawojowa,nowosądecki,MAŁOPOLSKIE
207175155,20.7502777,49.5658611,L,Nawojowa,Nawojowa,nowosądecki,MAŁOPOLSKIE
212101465,20.7132222,49.4379718,C,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
207371424,20.7283882,49.4216104,L,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
212264920,20.8115277,49.4309437,L,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
207181263,20.7126944,49.4329437,L,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
207277222,20.6713882,49.4301104,L,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
212112975,20.7255548,49.4254715,C,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
212262665,20.704,49.4497218,C,Piwniczna-Zdrój,Piwniczna-Zdrój,nowosądecki,MAŁOPOLSKIE
212272091,20.6414441,49.6007777,L,Podrzecze,Podegrodzie,nowosądecki,MAŁOPOLSKIE
212111532,20.5646944,49.5538611,L,Podrzecze,Podegrodzie,nowosądecki,MAŁOPOLSKIE
207232096,20.5632777,49.5822215,L,Podrzecze,Podegrodzie,nowosądecki,MAŁOPOLSKIE
207287399,20.5708604,49.5525833,L,Podrzecze,Podegrodzie,nowosądecki,MAŁOPOLSKIE
212344513,20.6798882,49.489583,L,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
207150409,20.6812215,49.4877774,C,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
212096737,20.6516944,49.4870552,C,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
212303458,20.6763882,49.4982218,C,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
207320324,20.6830548,49.4836107,L,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
212294476,20.6979163,49.4705271,C,Rytro,Rytro,nowosądecki,MAŁOPOLSKIE
212291070,20.6590833,49.5555833,C,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
207178597,20.6333607,49.563,C,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
207101887,20.6514444,49.5473607,L,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
212298771,20.6474163,49.5413052,L,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
212104252,20.5788882,49.5180548,C,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
207209010,20.5233882,49.5235548,L,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
212137425,20.6877218,49.5646944,L,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
207362025,20.6549166,49.5435274,L,Stary Sącz,Stary Sącz,nowosądecki,MAŁOPOLSKIE
207301553,19.8168326,49.3716382,C,Chochołów,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
207226002,19.8693048,49.4399718,C,Chochołów,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
207202581,19.927889,49.362556,C,Chochołów,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
212100322,19.9282215,49.3911663,C,Czerwienne,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
212103611,19.8530277,49.4429996,L,Czerwienne,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
212091944,19.8838885,49.4538888,C,Czerwienne,Czarny Dunajec,nowotarski,MAŁOPOLSKIE
212281947,20.3322215,49.4394996,C,Czorsztyn,Czorsztyn,nowotarski,MAŁOPOLSKIE
212166971,20.3020555,49.4458052,L,Czorsztyn,Czorsztyn,nowotarski,MAŁOPOLSKIE
212315182,19.6573888,49.5549166,L,Zubrzyca Górna,Jabłonka,nowotarski,MAŁOPOLSKIE
207311362,19.6737493,49.5253048,S,Zubrzyca Górna,Jabłonka,nowotarski,MAŁOPOLSKIE
207245696,20.3506666,49.4246382,C,Hałuszowa,Krościenko nad Dunajcem,nowotarski,MAŁOPOLSKIE
212200788,20.2924718,49.3759715,L,Kacwin,Łapsze Niżne,nowotarski,MAŁOPOLSKIE
207201249,20.2948052,49.3685826,L,Kacwin,Łapsze Niżne,nowotarski,MAŁOPOLSKIE
207333313,20.0298048,49.4807771,C,Nowy Targ,Nowy Targ,nowotarski,MAŁOPOLSKIE
207383580,20.0584444,49.8023333,C,Nowy Targ,Nowy Targ,nowotarski,MAŁOPOLSKIE
207141495,20.010996,49.474019,C,Nowy Targ,Nowy Targ,nowotarski,MAŁOPOLSKIE
207382946,20.027666,49.4856663,L,Nowy Targ,Nowy Targ,nowotarski,MAŁOPOLSKIE
207338767,20.0280826,49.4745548,L,Nowy Targ,Nowy Targ,nowotarski,MAŁOPOLSKIE
212295583,19.9765548,49.4679437,C,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
207209050,20.0789437,49.483333,C,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
212096742,20.0982218,49.471916,L,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
207173547,19.9456385,49.4479996,L,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
207181819,19.975403,49.453045,C,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
207188785,19.9753882,49.4527777,C,Ludźmierz,Nowy Targ,nowotarski,MAŁOPOLSKIE
207047475,19.9492218,49.60375,C,Rabka-Zdrój,Rabka-Zdrój,nowotarski,MAŁOPOLSKIE
207188953,19.9463052,49.6103611,C,Rabka-Zdrój,Rabka-Zdrój,nowotarski,MAŁOPOLSKIE
212196182,19.8159166,49.5755826,L,Spytkowice,Spytkowice,nowotarski,MAŁOPOLSKIE
207370022,20.0260826,49.4231937,L,Szaflary,Szaflary,nowotarski,MAŁOPOLSKIE
207389180,20.4451107,49.4275271,L,Szczawnica,Szczawnica,nowotarski,MAŁOPOLSKIE
207237353,20.7133055,49.6161388,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212205619,20.7450552,49.6210826,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212293691,20.687833,49.6035,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207174894,20.7239715,49.5901941,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207226328,20.691333,49.6293882,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207229519,20.7019444,49.6069722,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207251224,20.7288604,49.5797771,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212095920,20.6718882,49.6409996,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212142265,20.7005833,49.5920552,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212297767,20.6861385,49.6011111,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212298774,20.7022222,49.6200548,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207148162,20.7394996,49.6224437,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207177710,20.6940552,49.6307215,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207192842,20.71175,49.6330271,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212051846,20.7222215,49.6132222,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207105361,20.6942496,49.608,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207135957,20.7231382,49.6122777,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207198862,20.6984441,49.6248604,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212109588,20.730416,49.6314715,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212260615,20.7160833,49.6183048,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212275529,20.7222215,49.61325,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212289927,20.6966663,49.60375,C,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212324998,20.6980274,49.6145,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207105408,20.7258326,49.6100833,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207132024,20.6978052,49.6015555,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207166225,20.720416,49.6146388,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207252962,20.7069166,49.6244993,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
212079460,20.689583,49.6131666,L,Nowy Sącz,Nowy Sącz,Nowy Sącz,MAŁOPOLSKIE
207245665,19.449444,50.299965,L,Bolesław,Bolesław,olkuski,MAŁOPOLSKIE
212347518,19.6055555,50.3369163,L,Jaroszowiec,Klucze,olkuski,MAŁOPOLSKIE
212266548,19.5979718,50.2573611,L,Osiek,Olkusz,olkuski,MAŁOPOLSKIE
212257213,19.7552777,50.3793326,L,Wolbrom,Wolbrom,olkuski,MAŁOPOLSKIE
212037433,19.7546388,50.3909996,L,Wolbrom,Wolbrom,olkuski,MAŁOPOLSKIE
207132524,19.138583,49.970166,L,Brzeszcze,Brzeszcze,oświęcimski,MAŁOPOLSKIE
207387771,19.148083,50.0052777,C,Brzeszcze,Brzeszcze,oświęcimski,MAŁOPOLSKIE
212272821,19.2412774,50.0693882,C,Bobrek,Chełmek,oświęcimski,MAŁOPOLSKIE
212215743,19.2312493,50.086333,C,Bobrek,Chełmek,oświęcimski,MAŁOPOLSKIE
212180263,19.2646944,50.0541944,S,Bobrek,Chełmek,oświęcimski,MAŁOPOLSKIE
207147371,19.2538055,50.0308882,C,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
207208925,19.1957496,50.0354441,C,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
207214323,19.2535833,50.038833,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
207249016,19.2409718,50.0285826,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212116354,19.2049722,50.0292215,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212150990,19.2050277,50.0334718,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212160257,19.2202493,50.030916,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212315576,19.2196382,50.0313882,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
207245143,19.2308048,50.0246104,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212148953,19.2424163,50.0311937,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212190691,19.2318604,50.0361107,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212154497,19.2196382,50.0312493,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212245608,19.2044166,50.0369996,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212249754,19.1977774,50.0391107,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
207298078,19.2316104,50.0382496,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212061529,19.2428885,50.0283326,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212227605,19.2387774,50.0357218,L,Oświęcim,Oświęcim,oświęcimski,MAŁOPOLSKIE
212057952,19.2795271,50.0074166,L,Poręba Wielka,Oświęcim,oświęcimski,MAŁOPOLSKIE
207213214,19.4046111,50.0443885,L,Poręba Wielka,Oświęcim,oświęcimski,MAŁOPOLSKIE
207289742,19.4540277,50.0153611,C,Podolsze,Zator,oświęcimski,MAŁOPOLSKIE
207302672,19.4346663,49.9944996,C,Zator,Zator,oświęcimski,MAŁOPOLSKIE
212133010,20.2133055,50.2021388,L,Przesławice,Koniusza,proszowicki,MAŁOPOLSKIE
207179257,20.3061944,50.1894441,C,Proszowice,Proszowice,proszowicki,MAŁOPOLSKIE
212114513,20.1794437,50.2518055,L,Łętkowice-Kolonia,Radziemice,proszowicki,MAŁOPOLSKIE
207099655,19.6719715,49.7298048,C,Maków Podhalański,Maków Podhalański,suski,MAŁOPOLSKIE
212099275,19.6674715,49.7307493,L,Maków Podhalański,Maków Podhalański,suski,MAŁOPOLSKIE
212178788,19.526688,49.733604,C,Stryszawa,Stryszawa,suski,MAŁOPOLSKIE
212084616,19.569439,49.737377,C,Sucha Beskidzka,Sucha Beskidzka,suski,MAŁOPOLSKIE
207151585,19.606258,49.738911,L,Sucha Beskidzka,Sucha Beskidzka,suski,MAŁOPOLSKIE
207383846,19.592033,49.784058,L,Zembrzyce,Zembrzyce,suski,MAŁOPOLSKIE
207120630,20.9670826,49.7653055,C,Zborowice,Ciężkowice,tarnowski,MAŁOPOLSKIE
207215166,20.9623055,49.7606388,C,Zborowice,Ciężkowice,tarnowski,MAŁOPOLSKIE
207150150,20.9593888,49.8413607,C,Gromnik,Gromnik,tarnowski,MAŁOPOLSKIE
212151322,21.1464718,50.098333,L,Nowe Żukowice,Lisia Góra,tarnowski,MAŁOPOLSKIE
212132333,21.1034444,50.1064722,S,Nowe Żukowice,Lisia Góra,tarnowski,MAŁOPOLSKIE
212309436,21.144583,49.8576111,C,Ryglice,Ryglice,tarnowski,MAŁOPOLSKIE
212008627,21.1441941,49.8128055,C,Olszyny,Rzepiennik Strzyżewski,tarnowski,MAŁOPOLSKIE
207133964,20.9256104,49.9604444,C,Koszyce Małe,Tarnów,tarnowski,MAŁOPOLSKIE
212092103,20.9372496,49.9817215,L,Koszyce Małe,Tarnów,tarnowski,MAŁOPOLSKIE
207383322,20.9915552,49.9714437,L,Koszyce Małe,Tarnów,tarnowski,MAŁOPOLSKIE
207285070,21.0585833,49.9111666,C,Tuchów,Tuchów,tarnowski,MAŁOPOLSKIE
207367558,20.8537222,50.036583,C,Wierzchosławice,Wierzchosławice,tarnowski,MAŁOPOLSKIE
212034853,20.8625,50.0171104,S,Wierzchosławice,Wierzchosławice,tarnowski,MAŁOPOLSKIE
212036913,20.8343607,49.9549444,C,Wojnicz,Wojnicz,tarnowski,MAŁOPOLSKIE
212059125,20.8109444,49.8713604,C,Roztoka,Zakliczyn,tarnowski,MAŁOPOLSKIE
207319035,20.8130277,49.874166,C,Roztoka,Zakliczyn,tarnowski,MAŁOPOLSKIE
207213578,20.920666,50.0741937,C,Łęg Tarnowski,Żabno,tarnowski,MAŁOPOLSKIE
212082407,20.9265548,50.1089722,C,Łęg Tarnowski,Żabno,tarnowski,MAŁOPOLSKIE
207144923,21.0155277,50.0177771,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207145185,20.9852496,50.0214715,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207299484,20.9812771,50.0352774,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207193164,20.9997774,50.017916,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207283898,20.9722215,50.0064166,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212303823,21.0131944,50.0257493,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212353796,20.9275826,49.9974996,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207178187,20.9984163,50.021416,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207209631,20.985833,49.9967774,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207416605,21.0031388,50.031166,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212233873,21.0042222,50.0355274,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212297335,21.0133055,50.0257771,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207284916,20.9219437,50.0027777,C,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212065653,20.9578333,50.0148055,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212335520,20.9565,50.0078055,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
207283868,20.9580833,50.01475,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212173188,20.9157777,50.0110277,L,Tarnów,Tarnów,Tarnów,MAŁOPOLSKIE
212084573,20.0049166,49.36125,C,Biały Dunajec,Biały Dunajec,tatrzański,MAŁOPOLSKIE
212109717,20.0389996,49.3665555,C,Biały Dunajec,Biały Dunajec,tatrzański,MAŁOPOLSKIE
212339491,20.082433,49.416284,L,Groń,Bukowina Tatrzańska,tatrzański,MAŁOPOLSKIE
212162215,20.0983607,49.3344996,L,Groń,Bukowina Tatrzańska,tatrzański,MAŁOPOLSKIE
212134198,20.1559444,49.3136388,S,Groń,Bukowina Tatrzańska,tatrzański,MAŁOPOLSKIE
212087169,19.8711937,49.2753048,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212300437,19.9238326,49.290833,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212136970,19.8558333,49.2834441,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212307572,19.8870274,49.292583,C,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212280980,19.9043333,49.2781104,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
207212241,19.8610277,49.279166,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212263675,19.8989996,49.2917496,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212284188,19.920916,49.2896385,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212333007,19.9214993,49.2898885,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
212289196,19.8588611,49.2799715,L,Kościelisko,Kościelisko,tatrzański,MAŁOPOLSKIE
207156964,20.0069444,49.3389441,C,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
207252553,20.0043333,49.3376663,C,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
212117349,19.9078611,49.3077222,L,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
212149032,19.9072777,49.3083055,L,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
207248373,19.9529722,49.3246937,C,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
212291381,19.9521666,49.3423885,L,Poronin,Poronin,tatrzański,MAŁOPOLSKIE
212296335,19.9628055,49.3067777,C,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
207209438,19.9557222,49.2884996,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212139176,19.9780548,49.3157222,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
207193874,19.9838607,49.2940552,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
207257619,19.9810548,49.2744715,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
207393718,19.9203326,49.283333,C,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212291737,19.9312493,49.293083,C,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212314136,19.9377496,49.3111111,C,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
207323574,19.9589166,49.290083,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212119081,19.9769715,49.3165277,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212160003,19.95575,49.2884996,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212297420,19.9358052,49.2935552,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212109468,19.95225,49.2996385,L,Zakopane,Zakopane,tatrzański,MAŁOPOLSKIE
212120426,19.3474441,49.8321937,C,Sułkowice,Andrychów,wadowicki,MAŁOPOLSKIE
212307063,19.3271382,49.8141388,C,Sułkowice,Andrychów,wadowicki,MAŁOPOLSKIE
207146560,19.387333,49.8615277,L,Sułkowice,Andrychów,wadowicki,MAŁOPOLSKIE
207296643,19.40775,49.8666388,L,Sułkowice,Andrychów,wadowicki,MAŁOPOLSKIE
212162288,19.3799715,49.8525,S,Sułkowice,Andrychów,wadowicki,MAŁOPOLSKIE
207138217,19.5982496,49.9823882,C,Łączany,Brzeźnica,wadowicki,MAŁOPOLSKIE
212085996,19.6696937,49.9032777,C,Stanisław Dolny,Kalwaria Zebrzydowska,wadowicki,MAŁOPOLSKIE
207281809,19.6908607,49.9154444,L,Stanisław Dolny,Kalwaria Zebrzydowska,wadowicki,MAŁOPOLSKIE
207181781,19.6833048,49.833833,C,Stronie,Stryszów,wadowicki,MAŁOPOLSKIE
212315842,19.5778326,49.8406941,C,Stronie,Stryszów,wadowicki,MAŁOPOLSKIE
207181880,19.6599444,49.8275548,C,Stronie,Stryszów,wadowicki,MAŁOPOLSKIE
207129736,19.4980274,49.9100833,C,Tomice,Tomice,wadowicki,MAŁOPOLSKIE
207225522,19.5099444,49.918666,C,Tomice,Tomice,wadowicki,MAŁOPOLSKIE
207157646,19.46175,49.8778882,C,Chocznia,Wadowice,wadowicki,MAŁOPOLSKIE
207228579,19.5115,49.8521111,C,Chocznia,Wadowice,wadowicki,MAŁOPOLSKIE
207210363,19.5969996,49.9045277,L,Chocznia,Wadowice,wadowicki,MAŁOPOLSKIE
207093589,19.4988052,49.8757493,C,Wadowice,Wadowice,wadowicki,MAŁOPOLSKIE
207326139,19.50675,49.8766104,C,Wadowice,Wadowice,wadowicki,MAŁOPOLSKIE
212117267,19.380916,49.9389718,C,Gierałtowice,Wieprz,wadowicki,MAŁOPOLSKIE
207159950,19.4061666,49.8924163,L,Gierałtowice,Wieprz,wadowicki,MAŁOPOLSKIE
207133258,19.3800548,49.9069444,L,Gierałtowice,Wieprz,wadowicki,MAŁOPOLSKIE
207230023,20.1629166,49.9516666,L,Łazany,Biskupice,wielicki,MAŁOPOLSKIE
212078703,20.1505277,49.9571388,C,Łazany,Biskupice,wielicki,MAŁOPOLSKIE
207212522,20.1085555,49.9740548,L,Łazany,Biskupice,wielicki,MAŁOPOLSKIE
207363208,20.1994441,49.9058055,L,Gdów,Gdów,wielicki,MAŁOPOLSKIE
